EXPSAMPLE_ACCESSION	EXPERIMENT_ACCESSION	FILE_INFO_ID	DATA_FORMAT	RESULT_SCHEMA
ES148246	EXP3727	46750	Flow_Cytometry	FCM
ES148247	EXP3727	46753	Flow_Cytometry	FCM
ES148248	EXP3727	46754	Flow_Cytometry	FCM
ES148255	EXP3727	46768	Flow_Cytometry	FCM
ES148268	EXP3727	46794	Flow_Cytometry	FCM
ES148273	EXP3727	46805	Flow_Cytometry	FCM
ES148277	EXP3727	46812	Flow_Cytometry	FCM
ES148287	EXP3727	46833	Flow_Cytometry	FCM
ES148294	EXP3727	46847	Flow_Cytometry	FCM
ES148297	EXP3727	46853	Flow_Cytometry	FCM
ES148303	EXP3727	46865	Flow_Cytometry	FCM
ES148307	EXP3727	46872	Flow_Cytometry	FCM
ES148312	EXP3727	46882	Flow_Cytometry	FCM
ES148313	EXP3727	46884	Flow_Cytometry	FCM
ES148316	EXP3727	46890	Flow_Cytometry	FCM
ES148319	EXP3727	46896	Flow_Cytometry	FCM
ES148321	EXP3727	46900	Flow_Cytometry	FCM
ES148326	EXP3727	46910	Flow_Cytometry	FCM
ES148329	EXP3727	46917	Flow_Cytometry	FCM
ES148330	EXP3727	46919	Flow_Cytometry	FCM
ES148331	EXP3727	46920	Flow_Cytometry	FCM
ES148334	EXP3727	46927	Flow_Cytometry	FCM
ES148336	EXP3727	46931	Flow_Cytometry	FCM
ES148341	EXP3727	46941	Flow_Cytometry	FCM
ES148343	EXP3727	46945	Flow_Cytometry	FCM
ES148345	EXP3727	46949	Flow_Cytometry	FCM
ES148346	EXP3727	46950	Flow_Cytometry	FCM
ES148348	EXP3727	46954	Flow_Cytometry	FCM
ES148349	EXP3727	46957	Flow_Cytometry	FCM
ES148355	EXP3727	46969	Flow_Cytometry	FCM
ES148362	EXP3727	46982	Flow_Cytometry	FCM
ES148365	EXP3727	46988	Flow_Cytometry	FCM
ES148370	EXP3727	46998	Flow_Cytometry	FCM
ES148371	EXP3727	47000	Flow_Cytometry	FCM
ES148372	EXP3727	47002	Flow_Cytometry	FCM
ES148374	EXP3727	47006	Flow_Cytometry	FCM
ES148377	EXP3727	47013	Flow_Cytometry	FCM
ES148378	EXP3727	47014	Flow_Cytometry	FCM
ES148382	EXP3727	47022	Flow_Cytometry	FCM
ES148393	EXP3727	47045	Flow_Cytometry	FCM
ES148394	EXP3727	47047	Flow_Cytometry	FCM
ES148401	EXP3727	47061	Flow_Cytometry	FCM
ES148403	EXP3727	47065	Flow_Cytometry	FCM
ES148406	EXP3727	47070	Flow_Cytometry	FCM
ES148417	EXP3727	47092	Flow_Cytometry	FCM
ES148419	EXP3727	47096	Flow_Cytometry	FCM
ES148425	EXP3727	47108	Flow_Cytometry	FCM
ES148426	EXP3727	47110	Flow_Cytometry	FCM
ES148436	EXP3727	47130	Flow_Cytometry	FCM
ES148442	EXP3727	47143	Flow_Cytometry	FCM
ES148444	EXP3727	47147	Flow_Cytometry	FCM
ES148449	EXP3727	47157	Flow_Cytometry	FCM
ES148454	EXP3727	47166	Flow_Cytometry	FCM
ES148462	EXP3727	47182	Flow_Cytometry	FCM
ES148468	EXP3727	47194	Flow_Cytometry	FCM
ES148472	EXP3727	47203	Flow_Cytometry	FCM
ES148481	EXP3727	47220	Flow_Cytometry	FCM
ES148482	EXP3727	47223	Flow_Cytometry	FCM
ES148483	EXP3727	47225	Flow_Cytometry	FCM
ES148487	EXP3727	47232	Flow_Cytometry	FCM
ES148489	EXP3727	47236	Flow_Cytometry	FCM
ES148489	EXP3727	47237	Flow_Cytometry	FCM
ES148492	EXP3727	47243	Flow_Cytometry	FCM
ES148500	EXP3727	47258	Flow_Cytometry	FCM
ES148504	EXP3727	47267	Flow_Cytometry	FCM
ES148510	EXP3727	47279	Flow_Cytometry	FCM
ES148514	EXP3727	47287	Flow_Cytometry	FCM
ES148515	EXP3727	47288	Flow_Cytometry	FCM
ES148520	EXP3727	47298	Flow_Cytometry	FCM
ES148536	EXP3727	47330	Flow_Cytometry	FCM
ES148543	EXP3727	47345	Flow_Cytometry	FCM
ES148551	EXP3727	47360	Flow_Cytometry	FCM
ES148565	EXP3727	47388	Flow_Cytometry	FCM
ES148577	EXP3727	47412	Flow_Cytometry	FCM
ES148580	EXP3727	47418	Flow_Cytometry	FCM
ES148585	EXP3727	47429	Flow_Cytometry	FCM
ES148587	EXP3727	47433	Flow_Cytometry	FCM
ES148590	EXP3727	47438	Flow_Cytometry	FCM
ES148594	EXP3727	47447	Flow_Cytometry	FCM
ES148595	EXP3727	47449	Flow_Cytometry	FCM
ES148595	EXP3727	47448	Flow_Cytometry	FCM
ES148596	EXP3727	47451	Flow_Cytometry	FCM
ES148597	EXP3727	47453	Flow_Cytometry	FCM
ES148598	EXP3727	47455	Flow_Cytometry	FCM
ES148600	EXP3727	47458	Flow_Cytometry	FCM
ES148602	EXP3727	47463	Flow_Cytometry	FCM
ES148603	EXP3727	47465	Flow_Cytometry	FCM
ES148603	EXP3727	47464	Flow_Cytometry	FCM
ES148606	EXP3727	47471	Flow_Cytometry	FCM
ES148607	EXP3727	47472	Flow_Cytometry	FCM
ES148607	EXP3727	47473	Flow_Cytometry	FCM
ES148617	EXP3727	47492	Flow_Cytometry	FCM
ES148618	EXP3727	47494	Flow_Cytometry	FCM
ES148622	EXP3727	47503	Flow_Cytometry	FCM
ES148627	EXP3727	47513	Flow_Cytometry	FCM
ES148643	EXP3727	47556	Flow_Cytometry	FCM
ES148643	EXP3727	47555	Flow_Cytometry	FCM
ES148647	EXP3727	47563	Flow_Cytometry	FCM
ES148656	EXP3727	47581	Flow_Cytometry	FCM
ES148659	EXP3727	47588	Flow_Cytometry	FCM
ES148664	EXP3727	47598	Flow_Cytometry	FCM
ES148668	EXP3727	47606	Flow_Cytometry	FCM
ES148670	EXP3727	47609	Flow_Cytometry	FCM
ES148680	EXP3727	47629	Flow_Cytometry	FCM
ES148681	EXP3727	47632	Flow_Cytometry	FCM
ES148681	EXP3727	47631	Flow_Cytometry	FCM
ES148686	EXP3727	47641	Flow_Cytometry	FCM
ES148691	EXP3727	47651	Flow_Cytometry	FCM
ES148692	EXP3727	47654	Flow_Cytometry	FCM
ES148698	EXP3727	47665	Flow_Cytometry	FCM
ES148706	EXP3727	47682	Flow_Cytometry	FCM
ES148708	EXP3727	47685	Flow_Cytometry	FCM
ES148710	EXP3727	47690	Flow_Cytometry	FCM
ES148711	EXP3727	47691	Flow_Cytometry	FCM
ES148713	EXP3727	47696	Flow_Cytometry	FCM
ES148715	EXP3727	47700	Flow_Cytometry	FCM
ES148723	EXP3727	47715	Flow_Cytometry	FCM
ES148739	EXP3727	47747	Flow_Cytometry	FCM
ES148742	EXP3727	47754	Flow_Cytometry	FCM
ES148743	EXP3727	47755	Flow_Cytometry	FCM
ES148745	EXP3727	47759	Flow_Cytometry	FCM
ES148753	EXP3727	47775	Flow_Cytometry	FCM
ES148754	EXP3727	47778	Flow_Cytometry	FCM
ES148757	EXP3727	47783	Flow_Cytometry	FCM
ES148773	EXP3727	47816	Flow_Cytometry	FCM
ES148785	EXP3727	47839	Flow_Cytometry	FCM
ES148790	EXP3727	47850	Flow_Cytometry	FCM
ES148792	EXP3727	47854	Flow_Cytometry	FCM
ES148800	EXP3727	47870	Flow_Cytometry	FCM
ES148801	EXP3727	47871	Flow_Cytometry	FCM
ES148803	EXP3727	47876	Flow_Cytometry	FCM
ES148809	EXP3727	47887	Flow_Cytometry	FCM
ES148826	EXP3727	47923	Flow_Cytometry	FCM
ES148830	EXP3727	47930	Flow_Cytometry	FCM
ES148833	EXP3727	47937	Flow_Cytometry	FCM
ES148834	EXP3727	47939	Flow_Cytometry	FCM
ES148837	EXP3727	47945	Flow_Cytometry	FCM
ES148841	EXP3727	47952	Flow_Cytometry	FCM
ES148842	EXP3727	47954	Flow_Cytometry	FCM
ES148847	EXP3727	47965	Flow_Cytometry	FCM
ES148848	EXP3727	47966	Flow_Cytometry	FCM
ES148849	EXP3727	47968	Flow_Cytometry	FCM
ES148856	EXP3727	47982	Flow_Cytometry	FCM
ES148860	EXP3727	47991	Flow_Cytometry	FCM
ES148861	EXP3727	47992	Flow_Cytometry	FCM
ES148861	EXP3727	47993	Flow_Cytometry	FCM
ES148863	EXP3727	47997	Flow_Cytometry	FCM
ES148865	EXP3727	48000	Flow_Cytometry	FCM
ES148870	EXP3727	48010	Flow_Cytometry	FCM
ES148872	EXP3727	48015	Flow_Cytometry	FCM
ES148877	EXP3727	48024	Flow_Cytometry	FCM
ES148878	EXP3727	48027	Flow_Cytometry	FCM
ES148881	EXP3727	48033	Flow_Cytometry	FCM
ES148891	EXP3727	48052	Flow_Cytometry	FCM
ES148893	EXP3727	48057	Flow_Cytometry	FCM
ES148898	EXP3727	48067	Flow_Cytometry	FCM
ES148900	EXP3727	48071	Flow_Cytometry	FCM
ES148904	EXP3727	48078	Flow_Cytometry	FCM
ES148905	EXP3727	48081	Flow_Cytometry	FCM
ES148910	EXP3727	48091	Flow_Cytometry	FCM
ES148912	EXP3727	48095	Flow_Cytometry	FCM
ES148917	EXP3727	48105	Flow_Cytometry	FCM
ES148918	EXP3727	48106	Flow_Cytometry	FCM
ES148924	EXP3727	48118	Flow_Cytometry	FCM
ES148931	EXP3727	48133	Flow_Cytometry	FCM
ES148932	EXP3727	48134	Flow_Cytometry	FCM
ES148933	EXP3727	48137	Flow_Cytometry	FCM
ES148936	EXP3727	48143	Flow_Cytometry	FCM
ES148939	EXP3727	48149	Flow_Cytometry	FCM
ES148941	EXP3727	48153	Flow_Cytometry	FCM
ES148944	EXP3727	48159	Flow_Cytometry	FCM
ES148951	EXP3727	48173	Flow_Cytometry	FCM
ES148954	EXP3727	48179	Flow_Cytometry	FCM
ES148956	EXP3727	48182	Flow_Cytometry	FCM
ES148962	EXP3727	48194	Flow_Cytometry	FCM
ES148968	EXP3727	48207	Flow_Cytometry	FCM
ES148979	EXP3727	48229	Flow_Cytometry	FCM
ES148981	EXP3727	48232	Flow_Cytometry	FCM
ES148982	EXP3727	48234	Flow_Cytometry	FCM
ES148986	EXP3727	48242	Flow_Cytometry	FCM
ES148988	EXP3727	48247	Flow_Cytometry	FCM
ES148989	EXP3727	48248	Flow_Cytometry	FCM
ES148997	EXP3727	48265	Flow_Cytometry	FCM
ES148999	EXP3727	48268	Flow_Cytometry	FCM
ES149004	EXP3727	48279	Flow_Cytometry	FCM
ES149007	EXP3727	48284	Flow_Cytometry	FCM
ES149015	EXP3727	48301	Flow_Cytometry	FCM
ES149026	EXP3727	48322	Flow_Cytometry	FCM
ES149030	EXP3727	48331	Flow_Cytometry	FCM
ES149031	EXP3727	48332	Flow_Cytometry	FCM
ES149036	EXP3727	48342	Flow_Cytometry	FCM
ES149038	EXP3727	48346	Flow_Cytometry	FCM
ES149044	EXP3727	48359	Flow_Cytometry	FCM
ES149044	EXP3727	48358	Flow_Cytometry	FCM
ES149047	EXP3727	48365	Flow_Cytometry	FCM
ES149048	EXP3727	48367	Flow_Cytometry	FCM
ES149052	EXP3727	48374	Flow_Cytometry	FCM
ES149053	EXP3727	48376	Flow_Cytometry	FCM
ES149058	EXP3727	48386	Flow_Cytometry	FCM
ES149063	EXP3727	48396	Flow_Cytometry	FCM
ES149066	EXP3727	48403	Flow_Cytometry	FCM
ES149075	EXP3727	48420	Flow_Cytometry	FCM
ES149079	EXP3727	48429	Flow_Cytometry	FCM
ES149080	EXP3727	48430	Flow_Cytometry	FCM
ES149082	EXP3727	48434	Flow_Cytometry	FCM
ES149093	EXP3727	48457	Flow_Cytometry	FCM
ES149106	EXP3727	48482	Flow_Cytometry	FCM
ES149110	EXP3727	48491	Flow_Cytometry	FCM
ES149111	EXP3727	48493	Flow_Cytometry	FCM
ES149112	EXP3727	48495	Flow_Cytometry	FCM
ES149113	EXP3727	48497	Flow_Cytometry	FCM
ES149115	EXP3727	48501	Flow_Cytometry	FCM
ES149118	EXP3727	48507	Flow_Cytometry	FCM
ES149119	EXP3727	48508	Flow_Cytometry	FCM
ES149124	EXP3727	48519	Flow_Cytometry	FCM
ES149133	EXP3727	48537	Flow_Cytometry	FCM
ES149138	EXP3727	48547	Flow_Cytometry	FCM
ES149146	EXP3727	48562	Flow_Cytometry	FCM
ES149148	EXP3727	48566	Flow_Cytometry	FCM
ES149156	EXP3727	48582	Flow_Cytometry	FCM
ES149177	EXP3727	48625	Flow_Cytometry	FCM
ES149188	EXP3727	48647	Flow_Cytometry	FCM
ES149191	EXP3727	48652	Flow_Cytometry	FCM
ES149191	EXP3727	48653	Flow_Cytometry	FCM
ES149195	EXP3727	48661	Flow_Cytometry	FCM
ES149196	EXP3727	48663	Flow_Cytometry	FCM
ES149196	EXP3727	48662	Flow_Cytometry	FCM
ES149206	EXP3727	48683	Flow_Cytometry	FCM
ES149213	EXP3727	48696	Flow_Cytometry	FCM
ES149216	EXP3727	48703	Flow_Cytometry	FCM
ES149217	EXP3727	48704	Flow_Cytometry	FCM
ES149222	EXP3727	48715	Flow_Cytometry	FCM
ES149224	EXP3727	48719	Flow_Cytometry	FCM
ES149225	EXP3727	48720	Flow_Cytometry	FCM
ES149226	EXP3727	48723	Flow_Cytometry	FCM
ES149227	EXP3727	48725	Flow_Cytometry	FCM
ES149233	EXP3727	48737	Flow_Cytometry	FCM
ES149239	EXP3727	48748	Flow_Cytometry	FCM
ES149242	EXP3727	48754	Flow_Cytometry	FCM
ES149243	EXP3727	48757	Flow_Cytometry	FCM
ES149246	EXP3727	48762	Flow_Cytometry	FCM
ES149249	EXP3727	48769	Flow_Cytometry	FCM
ES149254	EXP3727	48779	Flow_Cytometry	FCM
ES149254	EXP3727	48778	Flow_Cytometry	FCM
ES149256	EXP3727	48783	Flow_Cytometry	FCM
ES149257	EXP3727	48785	Flow_Cytometry	FCM
ES149259	EXP3727	48789	Flow_Cytometry	FCM
ES149260	EXP3727	48791	Flow_Cytometry	FCM
ES149262	EXP3727	48794	Flow_Cytometry	FCM
ES149264	EXP3727	48798	Flow_Cytometry	FCM
ES149265	EXP3727	48801	Flow_Cytometry	FCM
ES149267	EXP3727	48804	Flow_Cytometry	FCM
ES149278	EXP3727	48826	Flow_Cytometry	FCM
ES149279	EXP3727	48828	Flow_Cytometry	FCM
ES149290	EXP3727	48850	Flow_Cytometry	FCM
ES149290	EXP3727	48851	Flow_Cytometry	FCM
ES149292	EXP3727	48855	Flow_Cytometry	FCM
ES149300	EXP3727	48871	Flow_Cytometry	FCM
ES149301	EXP3727	48873	Flow_Cytometry	FCM
ES149302	EXP3727	48874	Flow_Cytometry	FCM
ES149303	EXP3727	48877	Flow_Cytometry	FCM
ES149309	EXP3727	48889	Flow_Cytometry	FCM
ES149315	EXP3727	48900	Flow_Cytometry	FCM
ES149324	EXP3727	48918	Flow_Cytometry	FCM
ES149331	EXP3727	48933	Flow_Cytometry	FCM
ES149336	EXP3727	48943	Flow_Cytometry	FCM
ES149352	EXP3727	48975	Flow_Cytometry	FCM
ES149356	EXP3727	48983	Flow_Cytometry	FCM
ES149361	EXP3727	48993	Flow_Cytometry	FCM
ES149363	EXP3727	48997	Flow_Cytometry	FCM
ES149367	EXP3727	49005	Flow_Cytometry	FCM
ES149369	EXP3727	49009	Flow_Cytometry	FCM
ES149371	EXP3727	49013	Flow_Cytometry	FCM
ES149373	EXP3727	49016	Flow_Cytometry	FCM
ES149376	EXP3727	49023	Flow_Cytometry	FCM
ES149379	EXP3727	49028	Flow_Cytometry	FCM
ES149379	EXP3727	49029	Flow_Cytometry	FCM
ES149380	EXP3727	49030	Flow_Cytometry	FCM
ES149380	EXP3727	49031	Flow_Cytometry	FCM
ES149386	EXP3727	49042	Flow_Cytometry	FCM
ES149394	EXP3727	49059	Flow_Cytometry	FCM
ES149397	EXP3727	49065	Flow_Cytometry	FCM
ES149397	EXP3727	49064	Flow_Cytometry	FCM
ES149415	EXP3727	49100	Flow_Cytometry	FCM
ES149418	EXP3727	49107	Flow_Cytometry	FCM
ES149424	EXP3727	49119	Flow_Cytometry	FCM
ES149431	EXP3727	49133	Flow_Cytometry	FCM
ES149431	EXP3727	49132	Flow_Cytometry	FCM
ES149433	EXP3727	49136	Flow_Cytometry	FCM
ES149446	EXP3727	49162	Flow_Cytometry	FCM
ES149451	EXP3727	49173	Flow_Cytometry	FCM
ES149452	EXP3727	49174	Flow_Cytometry	FCM
ES149455	EXP3727	49181	Flow_Cytometry	FCM
ES149461	EXP3727	49193	Flow_Cytometry	FCM
ES149465	EXP3727	49200	Flow_Cytometry	FCM
ES149471	EXP3727	49213	Flow_Cytometry	FCM
ES149471	EXP3727	49212	Flow_Cytometry	FCM
ES149473	EXP3727	49217	Flow_Cytometry	FCM
ES149474	EXP3727	49219	Flow_Cytometry	FCM
ES149477	EXP3727	49224	Flow_Cytometry	FCM
ES149478	EXP3727	49226	Flow_Cytometry	FCM
ES149481	EXP3727	49232	Flow_Cytometry	FCM
ES149482	EXP3727	49235	Flow_Cytometry	FCM
ES149484	EXP3727	49238	Flow_Cytometry	FCM
ES149497	EXP3727	49265	Flow_Cytometry	FCM
ES149501	EXP3727	49273	Flow_Cytometry	FCM
ES149509	EXP3727	49289	Flow_Cytometry	FCM
ES149515	EXP3727	49300	Flow_Cytometry	FCM
ES149531	EXP3727	49332	Flow_Cytometry	FCM
ES149532	EXP3727	49334	Flow_Cytometry	FCM
ES149534	EXP3727	49339	Flow_Cytometry	FCM
ES149537	EXP3727	49344	Flow_Cytometry	FCM
ES149538	EXP3727	49347	Flow_Cytometry	FCM
ES149539	EXP3727	49348	Flow_Cytometry	FCM
ES149544	EXP3727	49359	Flow_Cytometry	FCM
ES149546	EXP3727	49362	Flow_Cytometry	FCM
ES149550	EXP3727	49371	Flow_Cytometry	FCM
ES149550	EXP3727	49370	Flow_Cytometry	FCM
ES149552	EXP3727	49374	Flow_Cytometry	FCM
ES149555	EXP3727	49381	Flow_Cytometry	FCM
ES149560	EXP3727	49390	Flow_Cytometry	FCM
ES149566	EXP3727	49403	Flow_Cytometry	FCM
ES149572	EXP3727	49414	Flow_Cytometry	FCM
ES149578	EXP3727	49426	Flow_Cytometry	FCM
ES149580	EXP3727	49430	Flow_Cytometry	FCM
ES149581	EXP3727	49432	Flow_Cytometry	FCM
ES149584	EXP3727	49439	Flow_Cytometry	FCM
ES149585	EXP3727	49440	Flow_Cytometry	FCM
ES149587	EXP3727	49445	Flow_Cytometry	FCM
ES149587	EXP3727	49444	Flow_Cytometry	FCM
ES149588	EXP3727	49446	Flow_Cytometry	FCM
ES149589	EXP3727	49448	Flow_Cytometry	FCM
ES149594	EXP3727	49459	Flow_Cytometry	FCM
ES149595	EXP3727	49460	Flow_Cytometry	FCM
ES149598	EXP3727	49466	Flow_Cytometry	FCM
ES149599	EXP3727	49469	Flow_Cytometry	FCM
ES149600	EXP3727	49470	Flow_Cytometry	FCM
ES149604	EXP3727	49478	Flow_Cytometry	FCM
ES149605	EXP3727	49480	Flow_Cytometry	FCM
ES149606	EXP3727	49483	Flow_Cytometry	FCM
ES149606	EXP3727	49482	Flow_Cytometry	FCM
ES149608	EXP3727	49486	Flow_Cytometry	FCM
ES149613	EXP3727	49497	Flow_Cytometry	FCM
ES149621	EXP3727	49512	Flow_Cytometry	FCM
ES149627	EXP3727	49524	Flow_Cytometry	FCM
ES149630	EXP3727	49541	Flow_Cytometry	FCM
ES149633	EXP3727	49547	Flow_Cytometry	FCM
ES149636	EXP3727	49553	Flow_Cytometry	FCM
ES149641	EXP3727	49563	Flow_Cytometry	FCM
ES149642	EXP3727	49565	Flow_Cytometry	FCM
ES149649	EXP3727	49580	Flow_Cytometry	FCM
ES149649	EXP3727	49579	Flow_Cytometry	FCM
ES149652	EXP3727	49586	Flow_Cytometry	FCM
ES149657	EXP3727	49595	Flow_Cytometry	FCM
ES149658	EXP3727	49598	Flow_Cytometry	FCM
ES149661	EXP3727	49604	Flow_Cytometry	FCM
ES149667	EXP3727	49616	Flow_Cytometry	FCM
ES149675	EXP3727	49631	Flow_Cytometry	FCM
ES149678	EXP3727	49637	Flow_Cytometry	FCM
ES149681	EXP3727	49644	Flow_Cytometry	FCM
ES149682	EXP3727	49646	Flow_Cytometry	FCM
ES149685	EXP3727	49652	Flow_Cytometry	FCM
ES149686	EXP3727	49654	Flow_Cytometry	FCM
ES149687	EXP3727	49655	Flow_Cytometry	FCM
ES149698	EXP3727	49677	Flow_Cytometry	FCM
ES149699	EXP3727	49680	Flow_Cytometry	FCM
ES149707	EXP3727	49696	Flow_Cytometry	FCM
ES149709	EXP3727	49699	Flow_Cytometry	FCM
ES149709	EXP3727	49700	Flow_Cytometry	FCM
ES149711	EXP3727	49703	Flow_Cytometry	FCM
ES149714	EXP3727	49710	Flow_Cytometry	FCM
ES149715	EXP3727	49712	Flow_Cytometry	FCM
ES149718	EXP3727	49718	Flow_Cytometry	FCM
ES149721	EXP3727	49723	Flow_Cytometry	FCM
ES149722	EXP3727	49726	Flow_Cytometry	FCM
ES149731	EXP3727	49743	Flow_Cytometry	FCM
ES149735	EXP3727	49751	Flow_Cytometry	FCM
ES149753	EXP3727	49788	Flow_Cytometry	FCM
ES149755	EXP3727	49791	Flow_Cytometry	FCM
ES149765	EXP3727	49811	Flow_Cytometry	FCM
ES149769	EXP3727	49820	Flow_Cytometry	FCM
ES149770	EXP3727	49822	Flow_Cytometry	FCM
ES149771	EXP3727	49823	Flow_Cytometry	FCM
ES149772	EXP3727	49825	Flow_Cytometry	FCM
ES149777	EXP3727	49835	Flow_Cytometry	FCM
ES149780	EXP3727	49842	Flow_Cytometry	FCM
ES149780	EXP3727	49841	Flow_Cytometry	FCM
ES149786	EXP3727	49853	Flow_Cytometry	FCM
ES149793	EXP3727	49867	Flow_Cytometry	FCM
ES149799	EXP3727	49879	Flow_Cytometry	FCM
ES149808	EXP3727	49897	Flow_Cytometry	FCM
ES149809	EXP3727	49900	Flow_Cytometry	FCM
ES149810	EXP3727	49902	Flow_Cytometry	FCM
ES149820	EXP3727	49922	Flow_Cytometry	FCM
ES149828	EXP3727	49938	Flow_Cytometry	FCM
ES149829	EXP3727	49939	Flow_Cytometry	FCM
ES149831	EXP3727	49944	Flow_Cytometry	FCM
ES149837	EXP3727	49955	Flow_Cytometry	FCM
ES149838	EXP3727	49958	Flow_Cytometry	FCM
ES149845	EXP3727	49972	Flow_Cytometry	FCM
ES149850	EXP3727	49982	Flow_Cytometry	FCM
ES149852	EXP3727	49985	Flow_Cytometry	FCM
ES149854	EXP3727	49990	Flow_Cytometry	FCM
ES149856	EXP3727	49993	Flow_Cytometry	FCM
ES149859	EXP3727	49999	Flow_Cytometry	FCM
ES149865	EXP3727	50011	Flow_Cytometry	FCM
ES149868	EXP3727	50018	Flow_Cytometry	FCM
ES149868	EXP3727	50017	Flow_Cytometry	FCM
ES149869	EXP3727	50020	Flow_Cytometry	FCM
ES149870	EXP3727	50021	Flow_Cytometry	FCM
ES149874	EXP3727	50029	Flow_Cytometry	FCM
ES149875	EXP3727	50032	Flow_Cytometry	FCM
ES149877	EXP3727	50036	Flow_Cytometry	FCM
ES149887	EXP3727	50055	Flow_Cytometry	FCM
ES149889	EXP3727	50060	Flow_Cytometry	FCM
ES149891	EXP3727	50064	Flow_Cytometry	FCM
ES149902	EXP3727	50086	Flow_Cytometry	FCM
ES149905	EXP3727	50092	Flow_Cytometry	FCM
ES149910	EXP3727	50102	Flow_Cytometry	FCM
ES149912	EXP3727	50105	Flow_Cytometry	FCM
ES149916	EXP3727	50114	Flow_Cytometry	FCM
ES149927	EXP3727	50136	Flow_Cytometry	FCM
ES149927	EXP3727	50135	Flow_Cytometry	FCM
ES149930	EXP3727	50141	Flow_Cytometry	FCM
ES149937	EXP3727	50155	Flow_Cytometry	FCM
ES149942	EXP3727	50166	Flow_Cytometry	FCM
ES149942	EXP3727	50165	Flow_Cytometry	FCM
ES149947	EXP3727	50176	Flow_Cytometry	FCM
ES149950	EXP3727	50182	Flow_Cytometry	FCM
ES149954	EXP3727	50190	Flow_Cytometry	FCM
ES149955	EXP3727	50192	Flow_Cytometry	FCM
ES149968	EXP3727	50217	Flow_Cytometry	FCM
ES149969	EXP3727	50220	Flow_Cytometry	FCM
ES149974	EXP3727	50229	Flow_Cytometry	FCM
ES149976	EXP3727	50234	Flow_Cytometry	FCM
ES149976	EXP3727	50233	Flow_Cytometry	FCM
ES149979	EXP3727	50239	Flow_Cytometry	FCM
ES149981	EXP3727	50243	Flow_Cytometry	FCM
ES149985	EXP3727	50252	Flow_Cytometry	FCM
ES149986	EXP3727	50253	Flow_Cytometry	FCM
ES149988	EXP3727	50258	Flow_Cytometry	FCM
ES149990	EXP3727	50261	Flow_Cytometry	FCM
ES149996	EXP3727	50274	Flow_Cytometry	FCM
ES150000	EXP3727	50282	Flow_Cytometry	FCM
ES150003	EXP3727	50288	Flow_Cytometry	FCM
ES150016	EXP3727	50314	Flow_Cytometry	FCM
ES150018	EXP3727	50317	Flow_Cytometry	FCM
ES150023	EXP3727	50328	Flow_Cytometry	FCM
ES150028	EXP3727	50338	Flow_Cytometry	FCM
ES150029	EXP3727	50340	Flow_Cytometry	FCM
ES150033	EXP3727	50348	Flow_Cytometry	FCM
ES150039	EXP3727	50360	Flow_Cytometry	FCM
ES150043	EXP3727	50367	Flow_Cytometry	FCM
ES150045	EXP3727	50372	Flow_Cytometry	FCM
ES150046	EXP3727	50374	Flow_Cytometry	FCM
ES150054	EXP3727	50389	Flow_Cytometry	FCM
ES150054	EXP3727	50390	Flow_Cytometry	FCM
ES150056	EXP3727	50393	Flow_Cytometry	FCM
ES150063	EXP3727	50407	Flow_Cytometry	FCM
ES150064	EXP3727	50410	Flow_Cytometry	FCM
ES150070	EXP3727	50422	Flow_Cytometry	FCM
ES150071	EXP3727	50423	Flow_Cytometry	FCM
ES150076	EXP3727	50433	Flow_Cytometry	FCM
ES150077	EXP3727	50435	Flow_Cytometry	FCM
ES150091	EXP3727	50464	Flow_Cytometry	FCM
ES150091	EXP3727	50463	Flow_Cytometry	FCM
ES150092	EXP3727	50466	Flow_Cytometry	FCM
ES150094	EXP3727	50470	Flow_Cytometry	FCM
ES150097	EXP3727	50475	Flow_Cytometry	FCM
ES150098	EXP3727	50477	Flow_Cytometry	FCM
ES150105	EXP3727	50491	Flow_Cytometry	FCM
ES150106	EXP3727	50494	Flow_Cytometry	FCM
ES150109	EXP3727	50499	Flow_Cytometry	FCM
ES150109	EXP3727	50500	Flow_Cytometry	FCM
ES150112	EXP3727	50506	Flow_Cytometry	FCM
ES150114	EXP3727	50509	Flow_Cytometry	FCM
ES150118	EXP3727	50517	Flow_Cytometry	FCM
ES150121	EXP3727	50523	Flow_Cytometry	FCM
ES150134	EXP3727	50550	Flow_Cytometry	FCM
ES150138	EXP3727	50557	Flow_Cytometry	FCM
ES150139	EXP3727	50560	Flow_Cytometry	FCM
ES150140	EXP3727	50561	Flow_Cytometry	FCM
ES150143	EXP3727	50567	Flow_Cytometry	FCM
ES150147	EXP3727	50575	Flow_Cytometry	FCM
ES150156	EXP3727	50594	Flow_Cytometry	FCM
ES150159	EXP3727	50599	Flow_Cytometry	FCM
ES150167	EXP3727	50615	Flow_Cytometry	FCM
ES150169	EXP3727	50619	Flow_Cytometry	FCM
ES150175	EXP3727	50631	Flow_Cytometry	FCM
ES150175	EXP3727	50632	Flow_Cytometry	FCM
ES150176	EXP3727	50634	Flow_Cytometry	FCM
ES150184	EXP3727	50649	Flow_Cytometry	FCM
ES150188	EXP3727	50657	Flow_Cytometry	FCM
ES150202	EXP3727	50686	Flow_Cytometry	FCM
ES150209	EXP3727	50700	Flow_Cytometry	FCM
ES150212	EXP3727	50706	Flow_Cytometry	FCM
ES150212	EXP3727	50705	Flow_Cytometry	FCM
