FCS_HEADER_ID	EXPERIMENT_ACCESSION	EXPSAMPLE_ACCESSION	FILE_INFO_ID	FCS_FILENAME	FCS_VERSION	COMPENSATION_FLAG	PANEL_REPORTED	PANEL_PREFERRED	NUMBER_OF_EVENTS	MINIMUM_INTENSITY	MAXIMUM_INTENSITY	NUMBER_OF_MARKERS	FCS_HEADER_TEXT
110051	EXP3727	ES103603	67775	12033151.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
123536	EXP3727	ES103604	67781	12033151.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
82041	EXP3727	ES103605	67777	12033151.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
77660	EXP3727	ES103606	67787	12033151.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
132137	EXP3727	ES103607	67789	12033151.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
91853	EXP3727	ES103608	68383	12103112.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		200000	0	1023	6	
148883	EXP3727	ES103609	68375	12103111.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
111346	EXP3727	ES103610	68371	12103111.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
102595	EXP3727	ES103611	68377	12103111.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
147711	EXP3727	ES103612	68367	12103111.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
103151	EXP3727	ES103613	68373	12103111.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
144964	EXP3727	ES103614	68369	12103111.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
83529	EXP3727	ES103615	68379	12103111.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
89298	EXP3727	ES103616	68381	12103111.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
99099	EXP3727	ES103617	68221	12083232.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		60570	0	1023	6	
128407	EXP3727	ES103618	68213	12083231.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
116841	EXP3727	ES103619	68209	12083231.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
112637	EXP3727	ES103620	68215	12083231.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
79464	EXP3727	ES103621	68205	12083231.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
95299	EXP3727	ES103622	68211	12083231.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
142384	EXP3727	ES103623	68207	12083231.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
141562	EXP3727	ES103624	68217	12083231.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
114928	EXP3727	ES103625	68219	12083231.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
124455	EXP3727	ES103626	67683	11283222.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		100815	0	1023	6	
80881	EXP3727	ES103627	67675	11283221.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
96830	EXP3727	ES103628	67671	11283221.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
137669	EXP3727	ES103629	67677	11283221.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
111615	EXP3727	ES103630	67667	11283221.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
121591	EXP3727	ES103631	67673	11283221.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
77602	EXP3727	ES103632	67669	11283221.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		18900	0	1023	6	
115804	EXP3727	ES103633	67679	11283221.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
126031	EXP3727	ES103634	67681	11283221.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
142284	EXP3727	ES103635	69954	11243142.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		144480	0	1023	6	
134219	EXP3727	ES103636	69946	11243141.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
142598	EXP3727	ES103637	69942	11243141.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
91484	EXP3727	ES103638	69948	11243141.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
145250	EXP3727	ES103639	69938	11243141.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
116285	EXP3727	ES103640	69944	11243141.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
118987	EXP3727	ES103641	69940	11243141.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
82410	EXP3727	ES103642	69950	11243141.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
107768	EXP3727	ES103643	69952	11243141.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
108931	EXP3727	ES103644	67827	12033172.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		124830	0	1023	6	
139943	EXP3727	ES103645	67819	12033171.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
133797	EXP3727	ES103646	67815	12033171.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
137755	EXP3727	ES103647	67821	12033171.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
103085	EXP3727	ES103648	67811	12033171.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
100075	EXP3727	ES103649	67817	12033171.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
137380	EXP3727	ES103650	67813	12033171.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
84596	EXP3727	ES103651	67823	12033171.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
114495	EXP3727	ES103652	67825	12033171.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
130479	EXP3727	ES103653	68257	12083252.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		148140	0	1023	6	
105738	EXP3727	ES103654	68249	12083251.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
118444	EXP3727	ES103655	68245	12083251.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
147504	EXP3727	ES103656	68251	12083251.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
102398	EXP3727	ES103657	68241	12083251.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
98776	EXP3727	ES103658	68247	12083251.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
94719	EXP3727	ES103659	68243	12083251.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
84303	EXP3727	ES103660	68253	12083251.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
128518	EXP3727	ES103661	68255	12083251.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
129491	EXP3727	ES103662	69774	11213142.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		200000	0	1023	6	
128337	EXP3727	ES103663	69766	11213141.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
101179	EXP3727	ES103664	69762	11213141.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
93947	EXP3727	ES103665	69768	11213141.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
136751	EXP3727	ES103666	69758	11213141.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
98467	EXP3727	ES103667	69764	11213141.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
87965	EXP3727	ES103668	69760	11213141.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
135102	EXP3727	ES103669	69770	11213141.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
139065	EXP3727	ES103670	69772	11213141.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
145230	EXP3727	ES103671	67647	11283202.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		73740	0	1023	6	
146310	EXP3727	ES103672	67639	11283201.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
133906	EXP3727	ES103673	67635	11283201.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
114434	EXP3727	ES103674	67641	11283201.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
83851	EXP3727	ES103675	67631	11283201.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
85251	EXP3727	ES103676	67637	11283201.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
94361	EXP3727	ES103677	67633	11283201.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
135453	EXP3727	ES103678	67643	11283201.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
80241	EXP3727	ES103679	67645	11283201.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
123126	EXP3727	ES103680	68151	12083162.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		200000	0	1023	6	
87811	EXP3727	ES103681	68143	12083161.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
119077	EXP3727	ES103682	68139	12083161.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
135388	EXP3727	ES103683	68145	12083161.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
84891	EXP3727	ES103684	68135	12083161.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
120390	EXP3727	ES103685	68141	12083161.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
130154	EXP3727	ES103686	68137	12083161.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
127570	EXP3727	ES103687	68147	12083161.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
94905	EXP3727	ES103688	68149	12083161.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
124015	EXP3727	ES103689	68239	12083242.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		47880	0	1023	6	
86115	EXP3727	ES103690	68231	12083241.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
102928	EXP3727	ES103691	68227	12083241.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
81071	EXP3727	ES103692	68233	12083241.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
98494	EXP3727	ES103693	68223	12083241.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
100470	EXP3727	ES103694	68229	12083241.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
143676	EXP3727	ES103695	68225	12083241.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
132172	EXP3727	ES103696	68235	12083241.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
130321	EXP3727	ES103697	68237	12083241.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
87492	EXP3727	ES103698	67971	12043112.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		142605	0	1023	6	
98804	EXP3727	ES103699	67963	12043111.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
113207	EXP3727	ES103700	67959	12043111.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
93694	EXP3727	ES103701	67965	12043111.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
89259	EXP3727	ES103702	67955	12043111.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
100613	EXP3727	ES103703	67961	12043111.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
76512	EXP3727	ES103704	67957	12043111.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
96023	EXP3727	ES103705	67967	12043111.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
88912	EXP3727	ES103706	67969	12043111.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
94847	EXP3727	ES103707	69756	11213132.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		195885	0	1023	6	
130838	EXP3727	ES103708	69748	11213131.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
95559	EXP3727	ES103709	69744	11213131.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
138732	EXP3727	ES103710	69750	11213131.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
89391	EXP3727	ES103711	69740	11213131.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
127896	EXP3727	ES103712	69746	11213131.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
85537	EXP3727	ES103713	69742	11213131.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
131300	EXP3727	ES103714	69752	11213131.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
134798	EXP3727	ES103715	69754	11213131.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
116394	EXP3727	ES103716	68311	12103072.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		200000	0	1023	6	
87975	EXP3727	ES103717	68303	12103071.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
108791	EXP3727	ES103718	68299	12103071.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
123106	EXP3727	ES103719	68305	12103071.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
102805	EXP3727	ES103720	68295	12103071.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
146653	EXP3727	ES103721	68301	12103071.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
109605	EXP3727	ES103722	68297	12103071.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
120345	EXP3727	ES103723	68307	12103071.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
124470	EXP3727	ES103724	68309	12103071.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
128718	EXP3727	ES103725	70152	11263202.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		122430	0	1023	6	
80598	EXP3727	ES103726	70144	11263201.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
101442	EXP3727	ES103727	70140	11263201.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
114473	EXP3727	ES103728	70146	11263201.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
122289	EXP3727	ES103729	70136	11263201.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
126852	EXP3727	ES103730	70142	11263201.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
106666	EXP3727	ES103731	70138	11263201.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
138548	EXP3727	ES103732	70148	11263201.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
103310	EXP3727	ES103733	70150	11263201.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
128496	EXP3727	ES103734	67809	12033162.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		151395	0	1023	6	
90173	EXP3727	ES103735	67801	12033161.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
103122	EXP3727	ES103736	67797	12033161.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
94822	EXP3727	ES103737	67803	12033161.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
107112	EXP3727	ES103738	67793	12033161.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
115138	EXP3727	ES103739	67799	12033161.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
102810	EXP3727	ES103740	67795	12033161.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
93508	EXP3727	ES103741	67805	12033161.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
127207	EXP3727	ES103742	67807	12033161.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
143523	EXP3727	ES103743	67665	11283212.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		116295	0	1023	6	
117837	EXP3727	ES103744	67657	11283211.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
122234	EXP3727	ES103745	67653	11283211.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
106280	EXP3727	ES103746	67659	11283211.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		19305	0	1023	6	
117091	EXP3727	ES103747	67649	11283211.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
116884	EXP3727	ES103748	67655	11283211.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
134850	EXP3727	ES103749	67651	11283211.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
132547	EXP3727	ES103750	67661	11283211.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
128708	EXP3727	ES103751	67663	11283211.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
78000	EXP3727	ES103752	67629	11283192.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		130335	0	1023	6	
100586	EXP3727	ES103753	67621	11283191.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
95626	EXP3727	ES103754	67617	11283191.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
95268	EXP3727	ES103755	67623	11283191.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
83019	EXP3727	ES103756	67619	11283191.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
147943	EXP3727	ES103757	67615	11283191.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
144103	EXP3727	ES103758	67625	11283191.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
102306	EXP3727	ES103759	67627	11283191.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		8910	0	1023	6	
114749	EXP3727	ES103760	67719	11283242.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		46545	0	1023	6	
100208	EXP3727	ES103761	67711	11283241.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
95398	EXP3727	ES103762	67707	11283241.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
112378	EXP3727	ES103763	67713	11283241.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
95987	EXP3727	ES103764	67703	11283241.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
128639	EXP3727	ES103765	67709	11283241.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
111237	EXP3727	ES103766	67705	11283241.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
89166	EXP3727	ES103767	67715	11283241.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
132647	EXP3727	ES103768	67717	11283241.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		17865	0	1023	6	
143017	EXP3727	ES103769	68275	12083262.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		87960	0	1023	6	
141173	EXP3727	ES103770	68267	12083261.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
91010	EXP3727	ES103771	68263	12083261.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
100025	EXP3727	ES103772	68269	12083261.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
80458	EXP3727	ES103773	68259	12083261.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
76311	EXP3727	ES103774	68265	12083261.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
112087	EXP3727	ES103775	68261	12083261.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
145298	EXP3727	ES103776	68271	12083261.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
117709	EXP3727	ES103777	68273	12083261.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
