FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	PURPOSE	WORKSPACE_ID
59339	Flow cytometry result in text format	467914	07143191.004.txt	Flow cytometry result	990
59340	Flow cytometry result in fcs format	242048	07143191.005.fcs	Flow cytometry result	990
59341	Flow cytometry result in text format	462737	07143191.005.txt	Flow cytometry result	990
59342	Flow cytometry result in fcs format	242048	07143191.006.fcs	Flow cytometry result	990
59343	Flow cytometry result in text format	469006	07143191.006.txt	Flow cytometry result	990
59344	Flow cytometry result in fcs format	242048	07143191.007.fcs	Flow cytometry result	990
59345	Flow cytometry result in text format	469474	07143191.007.txt	Flow cytometry result	990
59346	Flow cytometry result in fcs format	242048	07143191.008.fcs	Flow cytometry result	990
59347	Flow cytometry result in text format	450653	07143191.008.txt	Flow cytometry result	990
59348	Flow cytometry result in fcs format	1849028	07143192.001.fcs	Flow cytometry result	990
59349	Flow cytometry result in text format	3586339	07143192.001.txt	Flow cytometry result	990
59350	Flow cytometry result in fcs format	242048	07143201.001.fcs	Flow cytometry result	990
59351	Flow cytometry result in text format	470210	07143201.001.txt	Flow cytometry result	990
59352	Flow cytometry result in fcs format	242048	07143201.002.fcs	Flow cytometry result	990
59353	Flow cytometry result in text format	463440	07143201.002.txt	Flow cytometry result	990
59354	Flow cytometry result in fcs format	242048	07143201.003.fcs	Flow cytometry result	990
59355	Flow cytometry result in text format	461065	07143201.003.txt	Flow cytometry result	990
59356	Flow cytometry result in fcs format	242048	07143201.004.fcs	Flow cytometry result	990
59357	Flow cytometry result in text format	464739	07143201.004.txt	Flow cytometry result	990
59358	Flow cytometry result in fcs format	242048	07143201.005.fcs	Flow cytometry result	990
59359	Flow cytometry result in text format	461860	07143201.005.txt	Flow cytometry result	990
59360	Flow cytometry result in fcs format	242048	07143201.006.fcs	Flow cytometry result	990
59361	Flow cytometry result in text format	466437	07143201.006.txt	Flow cytometry result	990
59362	Flow cytometry result in fcs format	242048	07143201.007.fcs	Flow cytometry result	990
59363	Flow cytometry result in text format	465228	07143201.007.txt	Flow cytometry result	990
59364	Flow cytometry result in fcs format	242048	07143201.008.fcs	Flow cytometry result	990
59365	Flow cytometry result in text format	451671	07143201.008.txt	Flow cytometry result	990
59366	Flow cytometry result in fcs format	1714748	07143202.001.fcs	Flow cytometry result	990
59367	Flow cytometry result in text format	3330901	07143202.001.txt	Flow cytometry result	990
59368	Flow cytometry result in fcs format	242048	07143221.001.fcs	Flow cytometry result	990
59369	Flow cytometry result in text format	472606	07143221.001.txt	Flow cytometry result	990
59370	Flow cytometry result in fcs format	242048	07143221.004.fcs	Flow cytometry result	990
59371	Flow cytometry result in text format	471140	07143221.004.txt	Flow cytometry result	990
59372	Flow cytometry result in fcs format	242048	07143221.006.fcs	Flow cytometry result	990
59373	Flow cytometry result in text format	470741	07143221.006.txt	Flow cytometry result	990
59374	Flow cytometry result in fcs format	242048	07143231.001.fcs	Flow cytometry result	990
59375	Flow cytometry result in text format	473220	07143231.001.txt	Flow cytometry result	990
59376	Flow cytometry result in fcs format	242048	07143231.002.fcs	Flow cytometry result	990
59377	Flow cytometry result in text format	473975	07143231.002.txt	Flow cytometry result	990
59378	Flow cytometry result in fcs format	242048	07143231.003.fcs	Flow cytometry result	990
59379	Flow cytometry result in text format	467696	07143231.003.txt	Flow cytometry result	990
59380	Flow cytometry result in fcs format	242048	07143231.004.fcs	Flow cytometry result	990
59381	Flow cytometry result in text format	473154	07143231.004.txt	Flow cytometry result	990
59382	Flow cytometry result in fcs format	242048	07143231.005.fcs	Flow cytometry result	990
59383	Flow cytometry result in text format	471348	07143231.005.txt	Flow cytometry result	990
59384	Flow cytometry result in fcs format	242048	07143231.006.fcs	Flow cytometry result	990
59385	Flow cytometry result in text format	472247	07143231.006.txt	Flow cytometry result	990
59386	Flow cytometry result in fcs format	242048	07143231.007.fcs	Flow cytometry result	990
59387	Flow cytometry result in text format	477131	07143231.007.txt	Flow cytometry result	990
59388	Flow cytometry result in fcs format	242048	07143231.008.fcs	Flow cytometry result	990
59389	Flow cytometry result in text format	463117	07143231.008.txt	Flow cytometry result	990
59390	Flow cytometry result in fcs format	922748	07143232.001.fcs	Flow cytometry result	990
59391	Flow cytometry result in text format	1824051	07143232.001.txt	Flow cytometry result	990
59392	Flow cytometry result in fcs format	242048	07143241.001.fcs	Flow cytometry result	990
59393	Flow cytometry result in text format	472658	07143241.001.txt	Flow cytometry result	990
59394	Flow cytometry result in fcs format	242048	07143241.002.fcs	Flow cytometry result	990
59395	Flow cytometry result in text format	468363	07143241.002.txt	Flow cytometry result	990
59396	Flow cytometry result in fcs format	242048	07143241.003.fcs	Flow cytometry result	990
59397	Flow cytometry result in text format	464937	07143241.003.txt	Flow cytometry result	990
59398	Flow cytometry result in fcs format	242048	07143241.004.fcs	Flow cytometry result	990
59399	Flow cytometry result in text format	471627	07143241.004.txt	Flow cytometry result	990
59400	Flow cytometry result in fcs format	242048	07143241.005.fcs	Flow cytometry result	990
59401	Flow cytometry result in text format	466888	07143241.005.txt	Flow cytometry result	990
59402	Flow cytometry result in fcs format	242048	07143241.006.fcs	Flow cytometry result	990
59403	Flow cytometry result in text format	472100	07143241.006.txt	Flow cytometry result	990
59404	Flow cytometry result in fcs format	242048	07143241.007.fcs	Flow cytometry result	990
59405	Flow cytometry result in text format	468935	07143241.007.txt	Flow cytometry result	990
59406	Flow cytometry result in fcs format	242048	07143241.008.fcs	Flow cytometry result	990
59407	Flow cytometry result in text format	457381	07143241.008.txt	Flow cytometry result	990
59408	Flow cytometry result in fcs format	978368	07143242.001.fcs	Flow cytometry result	990
59409	Flow cytometry result in text format	1914049	07143242.001.txt	Flow cytometry result	990
59410	Flow cytometry result in fcs format	242048	07143251.001.fcs	Flow cytometry result	990
59411	Flow cytometry result in text format	475072	07143251.001.txt	Flow cytometry result	990
59412	Flow cytometry result in fcs format	242048	07143251.002.fcs	Flow cytometry result	990
59413	Flow cytometry result in text format	466915	07143251.002.txt	Flow cytometry result	990
59414	Flow cytometry result in fcs format	242048	07143251.003.fcs	Flow cytometry result	990
59415	Flow cytometry result in text format	463826	07143251.003.txt	Flow cytometry result	990
59416	Flow cytometry result in fcs format	242048	07143251.004.fcs	Flow cytometry result	990
59417	Flow cytometry result in text format	473528	07143251.004.txt	Flow cytometry result	990
59418	Flow cytometry result in fcs format	242048	07143251.005.fcs	Flow cytometry result	990
59419	Flow cytometry result in text format	467867	07143251.005.txt	Flow cytometry result	990
59420	Flow cytometry result in fcs format	242048	07143251.006.fcs	Flow cytometry result	990
59421	Flow cytometry result in text format	472707	07143251.006.txt	Flow cytometry result	990
59422	Flow cytometry result in fcs format	242048	07143251.007.fcs	Flow cytometry result	990
59423	Flow cytometry result in text format	470701	07143251.007.txt	Flow cytometry result	990
59424	Flow cytometry result in fcs format	242048	07143251.008.fcs	Flow cytometry result	990
59425	Flow cytometry result in text format	454961	07143251.008.txt	Flow cytometry result	990
59426	Flow cytometry result in fcs format	2076008	07143252.001.fcs	Flow cytometry result	990
59427	Flow cytometry result in text format	4051319	07143252.001.txt	Flow cytometry result	990
59428	Flow cytometry result in fcs format	242048	07143261.001.fcs	Flow cytometry result	990
59429	Flow cytometry result in text format	471617	07143261.001.txt	Flow cytometry result	990
59430	Flow cytometry result in fcs format	242048	07143261.002.fcs	Flow cytometry result	990
59431	Flow cytometry result in text format	465590	07143261.002.txt	Flow cytometry result	990
59432	Flow cytometry result in fcs format	242048	07143261.003.fcs	Flow cytometry result	990
59433	Flow cytometry result in text format	460096	07143261.003.txt	Flow cytometry result	990
59434	Flow cytometry result in fcs format	164048	07143261.004.fcs	Flow cytometry result	990
59435	Flow cytometry result in text format	317907	07143261.004.txt	Flow cytometry result	990
59436	Flow cytometry result in fcs format	242048	07143261.005.fcs	Flow cytometry result	990
59437	Flow cytometry result in text format	462880	07143261.005.txt	Flow cytometry result	990
59438	Flow cytometry result in fcs format	242048	07143261.006.fcs	Flow cytometry result	990
59439	Flow cytometry result in text format	471079	07143261.006.txt	Flow cytometry result	990
59440	Flow cytometry result in fcs format	242048	07143261.007.fcs	Flow cytometry result	990
59441	Flow cytometry result in text format	469350	07143261.007.txt	Flow cytometry result	990
59442	Flow cytometry result in fcs format	242048	07143261.008.fcs	Flow cytometry result	990
59443	Flow cytometry result in text format	452031	07143261.008.txt	Flow cytometry result	990
59444	Flow cytometry result in fcs format	1415768	07143262.001.fcs	Flow cytometry result	990
59445	Flow cytometry result in text format	2751281	07143262.001.txt	Flow cytometry result	990
59446	Flow cytometry result in fcs format	242048	07143271.001.fcs	Flow cytometry result	990
59447	Flow cytometry result in text format	468037	07143271.001.txt	Flow cytometry result	990
59448	Flow cytometry result in fcs format	242048	07143271.002.fcs	Flow cytometry result	990
59449	Flow cytometry result in text format	458839	07143271.002.txt	Flow cytometry result	990
59450	Flow cytometry result in fcs format	242048	07143271.003.fcs	Flow cytometry result	990
59451	Flow cytometry result in text format	456304	07143271.003.txt	Flow cytometry result	990
59452	Flow cytometry result in fcs format	242048	07143271.004.fcs	Flow cytometry result	990
59453	Flow cytometry result in text format	466235	07143271.004.txt	Flow cytometry result	990
59454	Flow cytometry result in fcs format	242048	07143271.005.fcs	Flow cytometry result	990
59455	Flow cytometry result in text format	460343	07143271.005.txt	Flow cytometry result	990
59456	Flow cytometry result in fcs format	242048	07143271.006.fcs	Flow cytometry result	990
59457	Flow cytometry result in text format	466584	07143271.006.txt	Flow cytometry result	990
59458	Flow cytometry result in fcs format	242048	07143271.007.fcs	Flow cytometry result	990
59459	Flow cytometry result in text format	463703	07143271.007.txt	Flow cytometry result	990
59460	Flow cytometry result in fcs format	242048	07143271.008.fcs	Flow cytometry result	990
59461	Flow cytometry result in text format	443673	07143271.008.txt	Flow cytometry result	990
59462	Flow cytometry result in fcs format	1667408	07143272.001.fcs	Flow cytometry result	990
59463	Flow cytometry result in text format	3220587	07143272.001.txt	Flow cytometry result	990
59464	Flow cytometry result in fcs format	242048	07143281.001.fcs	Flow cytometry result	990
59465	Flow cytometry result in text format	474520	07143281.001.txt	Flow cytometry result	990
59466	Flow cytometry result in fcs format	242048	07143281.002.fcs	Flow cytometry result	990
59467	Flow cytometry result in text format	465779	07143281.002.txt	Flow cytometry result	990
59468	Flow cytometry result in fcs format	242048	07143281.003.fcs	Flow cytometry result	990
59469	Flow cytometry result in text format	462748	07143281.003.txt	Flow cytometry result	990
59470	Flow cytometry result in fcs format	81428	07143281.004.fcs	Flow cytometry result	990
59471	Flow cytometry result in text format	154125	07143281.004.txt	Flow cytometry result	990
59472	Flow cytometry result in fcs format	242048	07143281.005.fcs	Flow cytometry result	990
59473	Flow cytometry result in text format	466298	07143281.005.txt	Flow cytometry result	990
59474	Flow cytometry result in fcs format	242048	07143281.006.fcs	Flow cytometry result	990
59475	Flow cytometry result in text format	472803	07143281.006.txt	Flow cytometry result	990
59476	Flow cytometry result in fcs format	242048	07143281.007.fcs	Flow cytometry result	990
59477	Flow cytometry result in text format	471316	07143281.007.txt	Flow cytometry result	990
59478	Flow cytometry result in fcs format	242048	07143281.008.fcs	Flow cytometry result	990
59479	Flow cytometry result in text format	456038	07143281.008.txt	Flow cytometry result	990
59480	Flow cytometry result in fcs format	1654448	07143282.001.fcs	Flow cytometry result	990
59481	Flow cytometry result in text format	3227259	07143282.001.txt	Flow cytometry result	990
59482	Flow cytometry result in fcs format	242048	07143291.001.fcs	Flow cytometry result	990
59483	Flow cytometry result in text format	475845	07143291.001.txt	Flow cytometry result	990
59484	Flow cytometry result in fcs format	242048	07143291.002.fcs	Flow cytometry result	990
59485	Flow cytometry result in text format	471454	07143291.002.txt	Flow cytometry result	990
59486	Flow cytometry result in fcs format	242048	07143291.003.fcs	Flow cytometry result	990
59487	Flow cytometry result in text format	468927	07143291.003.txt	Flow cytometry result	990
59488	Flow cytometry result in fcs format	242048	07143291.004.fcs	Flow cytometry result	990
59489	Flow cytometry result in text format	475594	07143291.004.txt	Flow cytometry result	990
59490	Flow cytometry result in fcs format	242048	07143291.005.fcs	Flow cytometry result	990
59491	Flow cytometry result in text format	471861	07143291.005.txt	Flow cytometry result	990
59492	Flow cytometry result in fcs format	242048	07143291.006.fcs	Flow cytometry result	990
59493	Flow cytometry result in text format	475917	07143291.006.txt	Flow cytometry result	990
59494	Flow cytometry result in fcs format	242048	07143291.007.fcs	Flow cytometry result	990
59495	Flow cytometry result in text format	475133	07143291.007.txt	Flow cytometry result	990
59496	Flow cytometry result in fcs format	242048	07143291.008.fcs	Flow cytometry result	990
59497	Flow cytometry result in text format	462917	07143291.008.txt	Flow cytometry result	990
59498	Flow cytometry result in fcs format	2402048	07143292.001.fcs	Flow cytometry result	990
59499	Flow cytometry result in text format	4730064	07143292.001.txt	Flow cytometry result	990
59500	Flow cytometry result in fcs format	242048	07143301.001.fcs	Flow cytometry result	990
59501	Flow cytometry result in text format	476880	07143301.001.txt	Flow cytometry result	990
59502	Flow cytometry result in fcs format	242048	07143301.002.fcs	Flow cytometry result	990
59503	Flow cytometry result in text format	473493	07143301.002.txt	Flow cytometry result	990
59504	Flow cytometry result in fcs format	242048	07143301.003.fcs	Flow cytometry result	990
59505	Flow cytometry result in text format	470754	07143301.003.txt	Flow cytometry result	990
59506	Flow cytometry result in fcs format	242048	07143301.004.fcs	Flow cytometry result	990
59507	Flow cytometry result in text format	474810	07143301.004.txt	Flow cytometry result	990
59508	Flow cytometry result in fcs format	242048	07143301.005.fcs	Flow cytometry result	990
59509	Flow cytometry result in text format	472473	07143301.005.txt	Flow cytometry result	990
59510	Flow cytometry result in fcs format	242048	07143301.006.fcs	Flow cytometry result	990
59511	Flow cytometry result in text format	475416	07143301.006.txt	Flow cytometry result	990
59512	Flow cytometry result in fcs format	242048	07143301.007.fcs	Flow cytometry result	990
59513	Flow cytometry result in text format	475326	07143301.007.txt	Flow cytometry result	990
59514	Flow cytometry result in fcs format	242048	07143301.008.fcs	Flow cytometry result	990
59515	Flow cytometry result in text format	463635	07143301.008.txt	Flow cytometry result	990
59516	Flow cytometry result in fcs format	2069888	07143302.001.fcs	Flow cytometry result	990
59517	Flow cytometry result in text format	4084300	07143302.001.txt	Flow cytometry result	990
59518	Flow cytometry result in fcs format	242048	07143311.001.fcs	Flow cytometry result	990
59519	Flow cytometry result in text format	466086	07143311.001.txt	Flow cytometry result	990
59520	Flow cytometry result in fcs format	242048	07143311.002.fcs	Flow cytometry result	990
59521	Flow cytometry result in text format	460608	07143311.002.txt	Flow cytometry result	990
59522	Flow cytometry result in fcs format	242048	07143311.003.fcs	Flow cytometry result	990
59523	Flow cytometry result in text format	453781	07143311.003.txt	Flow cytometry result	990
59524	Flow cytometry result in fcs format	242048	07143311.004.fcs	Flow cytometry result	990
59525	Flow cytometry result in text format	465540	07143311.004.txt	Flow cytometry result	990
59526	Flow cytometry result in fcs format	242048	07143311.005.fcs	Flow cytometry result	990
59527	Flow cytometry result in text format	458819	07143311.005.txt	Flow cytometry result	990
59528	Flow cytometry result in fcs format	242048	07143311.006.fcs	Flow cytometry result	990
59529	Flow cytometry result in text format	465816	07143311.006.txt	Flow cytometry result	990
59530	Flow cytometry result in fcs format	242048	07143311.007.fcs	Flow cytometry result	990
59531	Flow cytometry result in text format	465181	07143311.007.txt	Flow cytometry result	990
59532	Flow cytometry result in fcs format	242048	07143311.008.fcs	Flow cytometry result	990
59533	Flow cytometry result in text format	446178	07143311.008.txt	Flow cytometry result	990
59534	Flow cytometry result in fcs format	812588	07143312.001.fcs	Flow cytometry result	990
59535	Flow cytometry result in text format	1564855	07143312.001.txt	Flow cytometry result	990
59536	Flow cytometry result in fcs format	242048	07143321.001.fcs	Flow cytometry result	990
59537	Flow cytometry result in text format	475428	07143321.001.txt	Flow cytometry result	990
59538	Flow cytometry result in fcs format	242048	07143321.002.fcs	Flow cytometry result	990
59539	Flow cytometry result in text format	466362	07143321.002.txt	Flow cytometry result	990
59540	Flow cytometry result in fcs format	242048	07143321.003.fcs	Flow cytometry result	990
59541	Flow cytometry result in text format	464710	07143321.003.txt	Flow cytometry result	990
59542	Flow cytometry result in fcs format	242048	07143321.004.fcs	Flow cytometry result	990
59543	Flow cytometry result in text format	471797	07143321.004.txt	Flow cytometry result	990
59544	Flow cytometry result in fcs format	242048	07143321.005.fcs	Flow cytometry result	990
59545	Flow cytometry result in text format	469499	07143321.005.txt	Flow cytometry result	990
59546	Flow cytometry result in fcs format	242048	07143321.006.fcs	Flow cytometry result	990
59547	Flow cytometry result in text format	473073	07143321.006.txt	Flow cytometry result	990
59548	Flow cytometry result in fcs format	242048	07143321.007.fcs	Flow cytometry result	990
59549	Flow cytometry result in text format	470891	07143321.007.txt	Flow cytometry result	990
59550	Flow cytometry result in fcs format	242048	07143321.008.fcs	Flow cytometry result	990
59551	Flow cytometry result in text format	456808	07143321.008.txt	Flow cytometry result	990
59552	Flow cytometry result in fcs format	2402048	07143322.001.fcs	Flow cytometry result	990
59553	Flow cytometry result in text format	4729458	07143322.001.txt	Flow cytometry result	990
59554	Flow cytometry result in fcs format	242048	07143341.001.fcs	Flow cytometry result	990
59555	Flow cytometry result in text format	475819	07143341.001.txt	Flow cytometry result	990
59556	Flow cytometry result in fcs format	242048	07143341.004.fcs	Flow cytometry result	990
59557	Flow cytometry result in text format	474844	07143341.004.txt	Flow cytometry result	990
59558	Flow cytometry result in fcs format	242048	07143341.006.fcs	Flow cytometry result	990
59559	Flow cytometry result in text format	475048	07143341.006.txt	Flow cytometry result	990
59560	Flow cytometry result in fcs format	242048	07143351.001.fcs	Flow cytometry result	990
59561	Flow cytometry result in text format	474739	07143351.001.txt	Flow cytometry result	990
59562	Flow cytometry result in fcs format	242048	07143351.002.fcs	Flow cytometry result	990
59563	Flow cytometry result in text format	469062	07143351.002.txt	Flow cytometry result	990
59564	Flow cytometry result in fcs format	242048	07143351.003.fcs	Flow cytometry result	990
59565	Flow cytometry result in text format	465775	07143351.003.txt	Flow cytometry result	990
59566	Flow cytometry result in fcs format	242048	07143351.004.fcs	Flow cytometry result	990
59567	Flow cytometry result in text format	474824	07143351.004.txt	Flow cytometry result	990
59568	Flow cytometry result in fcs format	242048	07143351.005.fcs	Flow cytometry result	990
59569	Flow cytometry result in text format	470285	07143351.005.txt	Flow cytometry result	990
59570	Flow cytometry result in fcs format	242048	07143351.006.fcs	Flow cytometry result	990
59571	Flow cytometry result in text format	472997	07143351.006.txt	Flow cytometry result	990
59572	Flow cytometry result in fcs format	242048	07143351.007.fcs	Flow cytometry result	990
59573	Flow cytometry result in text format	473084	07143351.007.txt	Flow cytometry result	990
59574	Flow cytometry result in fcs format	242048	07143351.008.fcs	Flow cytometry result	990
59575	Flow cytometry result in text format	454240	07143351.008.txt	Flow cytometry result	990
59576	Flow cytometry result in fcs format	907088	07143352.001.fcs	Flow cytometry result	990
59577	Flow cytometry result in text format	1781348	07143352.001.txt	Flow cytometry result	990
59578	Flow cytometry result in fcs format	242048	07143361.001.fcs	Flow cytometry result	990
59579	Flow cytometry result in text format	469311	07143361.001.txt	Flow cytometry result	990
59580	Flow cytometry result in fcs format	242048	07143361.002.fcs	Flow cytometry result	990
59581	Flow cytometry result in text format	460754	07143361.002.txt	Flow cytometry result	990
59582	Flow cytometry result in fcs format	242048	07143361.003.fcs	Flow cytometry result	990
59583	Flow cytometry result in text format	456647	07143361.003.txt	Flow cytometry result	990
59584	Flow cytometry result in fcs format	242048	07143361.004.fcs	Flow cytometry result	990
59585	Flow cytometry result in text format	467420	07143361.004.txt	Flow cytometry result	990
59586	Flow cytometry result in fcs format	242048	07143361.005.fcs	Flow cytometry result	990
59587	Flow cytometry result in text format	463213	07143361.005.txt	Flow cytometry result	990
59588	Flow cytometry result in fcs format	242048	07143361.006.fcs	Flow cytometry result	990
59589	Flow cytometry result in text format	468903	07143361.006.txt	Flow cytometry result	990
59590	Flow cytometry result in fcs format	242048	07143361.007.fcs	Flow cytometry result	990
59591	Flow cytometry result in text format	468603	07143361.007.txt	Flow cytometry result	990
59592	Flow cytometry result in fcs format	242048	07143361.008.fcs	Flow cytometry result	990
59593	Flow cytometry result in text format	447437	07143361.008.txt	Flow cytometry result	990
59594	Flow cytometry result in fcs format	2402048	07143362.001.fcs	Flow cytometry result	990
59595	Flow cytometry result in text format	4661644	07143362.001.txt	Flow cytometry result	990
59596	Flow cytometry result in fcs format	238748	07143371.001.fcs	Flow cytometry result	990
59597	Flow cytometry result in text format	466276	07143371.001.txt	Flow cytometry result	990
59598	Flow cytometry result in fcs format	242048	07143371.002.fcs	Flow cytometry result	990
59599	Flow cytometry result in text format	462109	07143371.002.txt	Flow cytometry result	990
59600	Flow cytometry result in fcs format	242048	07143371.003.fcs	Flow cytometry result	990
59601	Flow cytometry result in text format	459460	07143371.003.txt	Flow cytometry result	990
59602	Flow cytometry result in fcs format	242048	07143371.004.fcs	Flow cytometry result	990
59603	Flow cytometry result in text format	470135	07143371.004.txt	Flow cytometry result	990
59604	Flow cytometry result in fcs format	242048	07143371.005.fcs	Flow cytometry result	990
59605	Flow cytometry result in text format	465479	07143371.005.txt	Flow cytometry result	990
59606	Flow cytometry result in fcs format	242048	07143371.006.fcs	Flow cytometry result	990
59607	Flow cytometry result in text format	471060	07143371.006.txt	Flow cytometry result	990
59608	Flow cytometry result in fcs format	242048	07143371.007.fcs	Flow cytometry result	990
59609	Flow cytometry result in text format	468064	07143371.007.txt	Flow cytometry result	990
59610	Flow cytometry result in fcs format	242048	07143371.008.fcs	Flow cytometry result	990
59611	Flow cytometry result in text format	445976	07143371.008.txt	Flow cytometry result	990
59612	Flow cytometry result in fcs format	643928	07143372.001.fcs	Flow cytometry result	990
59613	Flow cytometry result in text format	1245810	07143372.001.txt	Flow cytometry result	990
59614	Flow cytometry result in fcs format	208148	07143381.001.fcs	Flow cytometry result	990
59615	Flow cytometry result in text format	400465	07143381.001.txt	Flow cytometry result	990
59616	Flow cytometry result in fcs format	214088	07143381.004.fcs	Flow cytometry result	990
59617	Flow cytometry result in text format	408733	07143381.004.txt	Flow cytometry result	990
59618	Flow cytometry result in fcs format	198968	07143381.006.fcs	Flow cytometry result	990
59619	Flow cytometry result in text format	379610	07143381.006.txt	Flow cytometry result	990
59620	Flow cytometry result in fcs format	242048	07143411.001.fcs	Flow cytometry result	990
59621	Flow cytometry result in text format	469102	07143411.001.txt	Flow cytometry result	990
59622	Flow cytometry result in fcs format	242048	07143411.002.fcs	Flow cytometry result	990
59623	Flow cytometry result in text format	458569	07143411.002.txt	Flow cytometry result	990
59624	Flow cytometry result in fcs format	242048	07143411.003.fcs	Flow cytometry result	990
59625	Flow cytometry result in text format	454824	07143411.003.txt	Flow cytometry result	990
59626	Flow cytometry result in fcs format	242048	07143411.004.fcs	Flow cytometry result	990
59627	Flow cytometry result in text format	467721	07143411.004.txt	Flow cytometry result	990
59628	Flow cytometry result in fcs format	242048	07143411.005.fcs	Flow cytometry result	990
59629	Flow cytometry result in text format	458767	07143411.005.txt	Flow cytometry result	990
59630	Flow cytometry result in fcs format	242048	07143411.006.fcs	Flow cytometry result	990
59631	Flow cytometry result in text format	466599	07143411.006.txt	Flow cytometry result	990
59632	Flow cytometry result in fcs format	242048	07143411.007.fcs	Flow cytometry result	990
59633	Flow cytometry result in text format	466051	07143411.007.txt	Flow cytometry result	990
59634	Flow cytometry result in fcs format	242048	07143411.008.fcs	Flow cytometry result	990
59635	Flow cytometry result in text format	443944	07143411.008.txt	Flow cytometry result	990
59636	Flow cytometry result in fcs format	1098968	07143412.001.fcs	Flow cytometry result	990
59637	Flow cytometry result in text format	2118175	07143412.001.txt	Flow cytometry result	990
59638	Flow cytometry result in fcs format	242048	07143421.001.fcs	Flow cytometry result	990
59639	Flow cytometry result in text format	477549	07143421.001.txt	Flow cytometry result	990
59640	Flow cytometry result in fcs format	220028	07143421.002.fcs	Flow cytometry result	990
59641	Flow cytometry result in text format	431607	07143421.002.txt	Flow cytometry result	990
59642	Flow cytometry result in fcs format	241448	07143421.003.fcs	Flow cytometry result	990
59643	Flow cytometry result in text format	472797	07143421.003.txt	Flow cytometry result	990
59644	Flow cytometry result in fcs format	242048	07143421.004.fcs	Flow cytometry result	990
59645	Flow cytometry result in text format	478650	07143421.004.txt	Flow cytometry result	990
59646	Flow cytometry result in fcs format	150908	07143421.005.fcs	Flow cytometry result	990
59647	Flow cytometry result in text format	290411	07143421.005.txt	Flow cytometry result	990
59648	Flow cytometry result in fcs format	207248	07143421.006.fcs	Flow cytometry result	990
59649	Flow cytometry result in text format	407977	07143421.006.txt	Flow cytometry result	990
59650	Flow cytometry result in fcs format	218048	07143421.007.fcs	Flow cytometry result	990
59651	Flow cytometry result in text format	429914	07143421.007.txt	Flow cytometry result	990
59652	Flow cytometry result in fcs format	242048	07143421.008.fcs	Flow cytometry result	990
59653	Flow cytometry result in text format	469107	07143421.008.txt	Flow cytometry result	990
59654	Flow cytometry result in fcs format	623768	07143422.001.fcs	Flow cytometry result	990
59655	Flow cytometry result in text format	1240567	07143422.001.txt	Flow cytometry result	990
59656	Flow cytometry result in fcs format	242048	07143431.001.fcs	Flow cytometry result	990
59657	Flow cytometry result in text format	472549	07143431.001.txt	Flow cytometry result	990
59658	Flow cytometry result in fcs format	242048	07143431.002.fcs	Flow cytometry result	990
59659	Flow cytometry result in text format	462041	07143431.002.txt	Flow cytometry result	990
59660	Flow cytometry result in fcs format	242048	07143431.003.fcs	Flow cytometry result	990
59661	Flow cytometry result in text format	458560	07143431.003.txt	Flow cytometry result	990
59662	Flow cytometry result in fcs format	242048	07143431.004.fcs	Flow cytometry result	990
59663	Flow cytometry result in text format	469019	07143431.004.txt	Flow cytometry result	990
59664	Flow cytometry result in fcs format	242048	07143431.005.fcs	Flow cytometry result	990
59665	Flow cytometry result in text format	462578	07143431.005.txt	Flow cytometry result	990
59666	Flow cytometry result in fcs format	242048	07143431.006.fcs	Flow cytometry result	990
59667	Flow cytometry result in text format	469233	07143431.006.txt	Flow cytometry result	990
59668	Flow cytometry result in fcs format	242048	07143431.007.fcs	Flow cytometry result	990
59669	Flow cytometry result in text format	467937	07143431.007.txt	Flow cytometry result	990
59670	Flow cytometry result in fcs format	242048	07143431.008.fcs	Flow cytometry result	990
59671	Flow cytometry result in text format	445342	07143431.008.txt	Flow cytometry result	990
59672	Flow cytometry result in fcs format	728708	07143432.001.fcs	Flow cytometry result	990
59673	Flow cytometry result in text format	1406701	07143432.001.txt	Flow cytometry result	990
59674	Flow cytometry result in fcs format	242048	07143441.001.fcs	Flow cytometry result	990
59675	Flow cytometry result in text format	472653	07143441.001.txt	Flow cytometry result	990
59676	Flow cytometry result in fcs format	242048	07143441.002.fcs	Flow cytometry result	990
59677	Flow cytometry result in text format	465890	07143441.002.txt	Flow cytometry result	990
59678	Flow cytometry result in fcs format	242048	07143441.003.fcs	Flow cytometry result	990
59679	Flow cytometry result in text format	462626	07143441.003.txt	Flow cytometry result	990
59680	Flow cytometry result in fcs format	242048	07143441.004.fcs	Flow cytometry result	990
59681	Flow cytometry result in text format	471259	07143441.004.txt	Flow cytometry result	990
59682	Flow cytometry result in fcs format	242048	07143441.005.fcs	Flow cytometry result	990
59683	Flow cytometry result in text format	465139	07143441.005.txt	Flow cytometry result	990
59684	Flow cytometry result in fcs format	242048	07143441.006.fcs	Flow cytometry result	990
59685	Flow cytometry result in text format	470332	07143441.006.txt	Flow cytometry result	990
59686	Flow cytometry result in fcs format	242048	07143441.007.fcs	Flow cytometry result	990
59687	Flow cytometry result in text format	472015	07143441.007.txt	Flow cytometry result	990
59688	Flow cytometry result in fcs format	242048	07143441.008.fcs	Flow cytometry result	990
59689	Flow cytometry result in text format	453096	07143441.008.txt	Flow cytometry result	990
59690	Flow cytometry result in fcs format	1025168	07143442.001.fcs	Flow cytometry result	990
